symbol,name,close_price,volume,vol_vs_avg,change_in_percent,days_old
OKE,"ONEOK, Inc.",52.6,17184451,3.86,3.65,413
NMIH,NMI Holdings Inc,12.0,704695,1.57,2.56,413
